;CrimeId;OriginalCrimeTypeName;OffenseDate;CallDateTime;Disposition;Address;City;State;AgencyId;AddressType
187;160920158;SILENT ALARM;2016-04-01;2016-04-01 01:40:00;UTL;300 Block Of The Embarcadero Nor;San Francisco;CA;1;COMMON LOCATION
188;160920159;811;2016-04-01;2016-04-01 01:43:00;GOA;Haight St/Clayton St;San Francisco;CA;1;INTERSECTION
189;160920160;TRESPASSER;2016-04-01;2016-04-01 01:43:00;HAN;200 Block Of Folsom St;San Francisco;CA;1;PREMISE ADDRESS
190;160920161;TRAFFIC STOP;2016-04-01;2016-04-01 01:44:00;CIT;Golden Gate Av/Jones St;San Francisco;CA;1;INTERSECTION
191;160920162;CASING;2016-04-01;2016-04-01 01:42:00;UTL;1300 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
192;160920163;INTOXICATED PERSON;2016-04-01;2016-04-01 01:45:00;ADV;4Th Av/Geary Bl;San Francisco;CA;1;INTERSECTION
193;160920164;SUSPICIOUS PERSON;2016-04-01;2016-04-01 01:46:00;ADV;Polk St/Bush St;San Francisco;CA;1;INTERSECTION
194;160920165;AUDIBLE ALARM;2016-04-01;2016-04-01 01:45:00;PAS;2500 Block Of Griffith St;San Francisco;CA;1;PREMISE ADDRESS
195;160920166;POSS;2016-04-01;2016-04-01 01:43:00;ND;1000 Block Of Steiner St;San Francisco;CA;1;PREMISE ADDRESS
196;160920167;SUSPICIOUS VEHICLE;2016-04-01;2016-04-01 01:46:00;HAN;Bush St/Gough St;San Francisco;CA;1;INTERSECTION
197;160920168;TRAFFIC STOP;2016-04-01;2016-04-01 01:46:00;ND;Mission St/Excelsior Av;San Francisco;CA;1;INTERSECTION
198;160920169;LOUD MUSIC;2016-04-01;2016-04-01 01:45:00;ADV;500 Block Of South Van Ness Av;San Francisco;CA;1;PREMISE ADDRESS
199;160920170;PROWLER;2016-04-01;2016-04-01 01:49:00;GOA;700 Block Of Eddy St;San Francisco;CA;1;PREMISE ADDRESS
200;160920171;SHOTS FIRED;2016-04-01;2016-04-01 01:48:00;NOT RECORDED;100 Block Of Wabash Tr;San Francisco;CA;1;PREMISE ADDRESS
201;160920172;SHOOTING;2016-04-01;2016-04-01 01:49:00;REP;0 Block Of Teddy Av;San Francisco;CA;1;PREMISE ADDRESS
202;160920175;594;2016-04-01;2016-04-01 01:49:00;GOA;1800 Block Of Divisadero St;San Francisco;CA;1;PREMISE ADDRESS
203;160920178;915;2016-04-01;2016-04-01 01:52:00;UTL;Shannon St/Geary St;San Francisco;CA;1;INTERSECTION
204;160920179;TRAFFIC STOP;2016-04-01;2016-04-01 01:54:00;CIT;10Th St/Bryant St;San Francisco;CA;1;INTERSECTION
205;160920181;CITIZEN ARREST;2016-04-01;2016-04-01 01:54:00;HAN;3400 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
206;160920182;PASSING CALL;2016-04-01;2016-04-01 01:55:00;HAN;100 Block Of Christmas Tree Point Rd;San Francisco;CA;1;COMMON LOCATION
207;160920183;FIGHT NO WEAPON DV;2016-04-01;2016-04-01 01:54:00;HAN;100 Block Of Otter Cove Tr;San Francisco;CA;1;PREMISE ADDRESS
208;160920187;SLEEPER;2016-04-01;2016-04-01 01:57:00;GOA;1300 Block Of Alemany Bl;San Francisco;CA;1;PREMISE ADDRESS
209;160920188;TRAFFIC STOP;2016-04-01;2016-04-01 01:59:00;ADV;Garden St/Divisadero St;San Francisco;CA;1;INTERSECTION
210;160920190;TRAF VIOLATION CITE;2016-04-01;2016-04-01 01:58:00;GOA;400 Block Of Bridgeview Dr;San Francisco;CA;1;PREMISE ADDRESS
211;160920193;919;2016-04-01;2016-04-01 01:59:00;HAN;300 Block Of Ellis St;San Francisco;CA;1;PREMISE ADDRESS
212;160920194;FIGHT NO WEAPON;2016-04-01;2016-04-01 02:01:00;ABA;6Th St/Harrison St;San Francisco;CA;1;INTERSECTION
213;160920195;AUDIBLE ALARM;2016-04-01;2016-04-01 02:01:00;CAN;2500 Block Of Market St;San Francisco;CA;1;PREMISE ADDRESS
214;160920197;SUSPICIOUS PERSON;2016-04-01;2016-04-01 02:05:00;GOA;Polk St/Bush St;San Francisco;CA;1;INTERSECTION
215;160920198;417;2016-04-01;2016-04-01 02:03:00;GOA;1300 Block Of Folsom St;San Francisco;CA;1;PREMISE ADDRESS
216;160920199;ASSAULT / BATTERY;2016-04-01;2016-04-01 02:04:00;HAN;16Th St/Guerrero St;San Francisco;CA;1;INTERSECTION
217;160920202;PERSON SCREAMING;2016-04-01;2016-04-01 02:06:00;NOM;400 Block Of Leavenworth St;San Francisco;CA;1;PREMISE ADDRESS
218;160920203;PASSING CALL;2016-04-01;2016-04-01 02:11:00;HAN;100 Block Of Scott St;San Francisco;CA;1;COMMON LOCATION
219;160920206;PASSING CALL;2016-04-01;2016-04-01 02:14:00;HAN;400 Block Of Duboce Av;San Francisco;CA;1;PREMISE ADDRESS
220;160920207;SUSPICIOUS VEHICLE;2016-04-01;2016-04-01 02:14:00;ADV;Lakeview Av/Caine Av;San Francisco;CA;1;INTERSECTION
221;160920209;MENTALLY DISTURBED;2016-04-01;2016-04-01 02:13:00;NOM;1400 Block Of Sturgeon St;Treasure Isla;CA;1;PREMISE ADDRESS
222;160920210;TRAFFIC STOP;2016-04-01;2016-04-01 02:15:00;CIT;Sunset Bl/Yorba St;San Francisco;CA;1;INTERSECTION
223;160920211;WELL BEING CHECK;2016-04-01;2016-04-01 02:13:00;ADV;2200 Block Of Post St;San Francisco;CA;1;PREMISE ADDRESS
224;160920214;811;2016-04-01;2016-04-01 02:12:00;HAN;3200 Block Of 24Th St;San Francisco;CA;1;PREMISE ADDRESS
225;160920216;PROWLER;2016-04-01;2016-04-01 02:13:00;GOA;600 Block Of Eddy St;San Francisco;CA;1;PREMISE ADDRESS
226;160920217;SUSPICIOUS PERSON;2016-04-01;2016-04-01 02:21:00;HAN;Leavenworth St/Golden Gate Av;San Francisco;CA;1;INTERSECTION
227;160920218;AUDIBLE ALARM;2016-04-01;2016-04-01 02:20:00;PAS;2000 Block Of Bryant St;San Francisco;CA;1;PREMISE ADDRESS
228;160920219;INTOXICATED PERSON;2016-04-01;2016-04-01 02:21:00;HAN;700 Block Of Valencia St;San Francisco;CA;1;PREMISE ADDRESS
229;160920221;SUICIDE ATTEMPT;2016-04-01;2016-04-01 02:22:00;HAN;100 Block Of Silliman St;San Francisco;CA;1;PREMISE ADDRESS
230;160920222;917;2016-04-01;2016-04-01 02:24:00;CAN;400 Block Of Ofarrell St;San Francisco;CA;1;PREMISE ADDRESS
231;160920224;SUSPICIOUS VEHICLE;2016-04-01;2016-04-01 02:26:00;ADV;Turk St/Hyde St;San Francisco;CA;1;INTERSECTION
232;160920226;MUSIC;2016-04-01;2016-04-01 02:27:00;ADV;2600 Block Of 43Rd Av;San Francisco;CA;1;PREMISE ADDRESS
233;160920229;SUSPICIOUS PERSON;2016-04-01;2016-04-01 02:31:00;ADV;200 Block Of Leavenworth St;San Francisco;CA;1;PREMISE ADDRESS
234;160920231;AUDIBLE ALARM;2016-04-01;2016-04-01 02:32:00;UTL;Sacramento St/Presidio Av;San Francisco;CA;1;INTERSECTION
235;160920234;PERSON SCREAMING;2016-04-01;2016-04-01 02:33:00;HAN;Mason St/Geary St;San Francisco;CA;1;INTERSECTION
236;160920235;HR VEH ACCIDENT;2016-04-01;2016-04-01 02:32:00;UTL;Ocean Av/Mission St;San Francisco;CA;1;INTERSECTION
237;160920237;PASSING CALL;2016-04-01;2016-04-01 02:37:00;HAN;900 Block Of La Playa;San Francisco;CA;1;PREMISE ADDRESS
238;160920238;601;2016-04-01;2016-04-01 02:36:00;HAN;500 Block Of Valencia St;San Francisco;CA;1;PREMISE ADDRESS
239;160920239;917/811;2016-04-01;2016-04-01 02:38:00;GOA;4200 Block Of Cesar Chavez St;San Francisco;CA;1;PREMISE ADDRESS
240;160920240;PASSING CALL;2016-04-01;2016-04-01 02:40:00;HAN;200 Block Of Cameron Wy;San Francisco;CA;1;COMMON LOCATION
241;160920241;415;2016-04-01;2016-04-01 02:40:00;REP;Cedar St/Larkin St;San Francisco;CA;1;INTERSECTION
242;160920242;MUSIC;2016-04-01;2016-04-01 02:40:00;NOT RECORDED;Cedar St/Larkin St;San Francisco;CA;1;INTERSECTION
243;160920243;PASSING CALL;2016-04-01;2016-04-01 02:41:00;HAN;400 Block Of Duboce Av;San Francisco;CA;1;PREMISE ADDRESS
244;160920249;JO/BOLO;2016-04-01;2016-04-01 02:42:00;GOA;1000 Block Of Turk St;San Francisco;CA;1;COMMON LOCATION
245;160920251;919;2016-04-01;2016-04-01 02:43:00;HAN;200 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
246;160920253;SUSPICIOUS PERSON;2016-04-01;2016-04-01 02:44:00;ADV;3300 Block Of Scott St;San Francisco;CA;1;PREMISE ADDRESS
247;160920255;AUDIBLE ALARM;2016-04-01;2016-04-01 02:45:00;PAS;500 Block Of Toland St;San Francisco;CA;1;PREMISE ADDRESS
248;160920257;PASSING CALL;2016-04-01;2016-04-01 02:48:00;HAN;Unit Block Eddy Street;Not Recorded;CA;1;GEO-OVERRIDE
249;160920258;PASSING CALL;2016-04-01;2016-04-01 02:48:00;HAN;100 Block Of Christmas Tree Point Rd;San Francisco;CA;1;COMMON LOCATION
250;160920259;PASSING CALL;2016-04-01;2016-04-01 02:49:00;HAN;100 Blk Of Eddy Street;Not Recorded;CA;1;GEO-OVERRIDE
251;160920260;PASSING CALL;2016-04-01;2016-04-01 02:50:00;HAN;200 Blk Eddy Street;Not Recorded;CA;1;GEO-OVERRIDE
252;160920262;POSS;2016-04-01;2016-04-01 02:49:00;ADV;Chestnut St/Venard Al;San Francisco;CA;1;INTERSECTION
253;160920264;PASSING CALL;2016-04-01;2016-04-01 02:51:00;HAN;300 Blk Eddy Street;Not Recorded;CA;1;GEO-OVERRIDE
254;160920266;PASSING CALL;2016-04-01;2016-04-01 02:53:00;HAN;400 Blk Eddy St;San Francisco;CA;1;GEO-OVERRIDE
255;160920269;TRAFFIC STOP;2016-04-01;2016-04-01 02:54:00;ND;Powell St/Geary St;San Francisco;CA;1;INTERSECTION
256;160920270;NOISE NUISANCE;2016-04-01;2016-04-01 02:54:00;GOA;500 Block Of Bright St;San Francisco;CA;1;PREMISE ADDRESS
257;160920276;PETTY THEFT;2016-04-01;2016-04-01 02:58:00;HAN;Powell St/Geary St;San Francisco;CA;1;INTERSECTION
258;160920280;WANTED VEHICLE / SUB;2016-04-01;2016-04-01 03:02:00;HAN;Natoma St/5Th St;San Francisco;CA;1;INTERSECTION
259;160920282;WANTED VEHICLE / SUB;2016-04-01;2016-04-01 03:06:00;HAN;2400 Block Of 14Th Av;San Francisco;CA;1;PREMISE ADDRESS
260;160920284;AUDIBLE ALARM;2016-04-01;2016-04-01 03:08:00;PAS;100 Block Of Clement St;San Francisco;CA;1;PREMISE ADDRESS
261;160920285;UG;2016-04-01;2016-04-01 03:09:00;ND;2800 Block Of 16Th St;San Francisco;CA;1;PREMISE ADDRESS
262;160920286;IP;2016-04-01;2016-04-01 03:11:00;CAN;100 Block Of Powell St;San Francisco;CA;1;PREMISE ADDRESS
263;160920289;NOISE NUISANCE;2016-04-01;2016-04-01 03:12:00;CAN;400 Block Of Buckingham Wy;San Francisco;CA;1;PREMISE ADDRESS
264;160920290;FIGHT NO WEAPON;2016-04-01;2016-04-01 03:11:00;ABA;100 Block Of Santos St;San Francisco;CA;1;PREMISE ADDRESS
265;160920291;POSS IP;2016-04-01;2016-04-01 03:13:00;HAN;25Th St/Folsom St;San Francisco;CA;1;INTERSECTION
266;160920294;SUSPICIOUS PERSON;2016-04-01;2016-04-01 03:19:00;HAN;Willow St/Larkin St;San Francisco;CA;1;INTERSECTION
267;160920295;HOLD-UP;2016-04-01;2016-04-01 03:18:00;PAS;100 Block Of Maiden Ln;San Francisco;CA;1;PREMISE ADDRESS
268;160920297;AUDIBLE ALARM;2016-04-01;2016-04-01 03:20:00;PAS;900 Block Of Kearny St;San Francisco;CA;1;PREMISE ADDRESS
269;160920298;POSS;2016-04-01;2016-04-01 03:19:00;ND;Polk St/Grove St;San Francisco;CA;1;INTERSECTION
270;160920299;531;2016-04-01;2016-04-01 03:20:00;HAN;2200 Block Of 17Th St;San Francisco;CA;1;PREMISE ADDRESS
271;160920300;PASSING CALL;2016-04-01;2016-04-01 03:22:00;NOT RECORDED;1200 Blk Market St;San Francisco;CA;1;GEO-OVERRIDE
272;160920302;HOMELESS COMPLAINT;2016-04-01;2016-04-01 03:22:00;ADV;9Th St/Mission St;San Francisco;CA;1;INTERSECTION
273;160920303;SUSP;2016-04-01;2016-04-01 03:21:00;GOA;900 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
274;160920304;811;2016-04-01;2016-04-01 03:22:00;ADV;Polk St/California St;San Francisco;CA;1;INTERSECTION
275;160920305;FARE;2016-04-01;2016-04-01 03:24:00;ABA;18Th St/Mission St;San Francisco;CA;1;INTERSECTION
276;160920306;PASSING CALL;2016-04-01;2016-04-01 03:26:00;NOT RECORDED;100 Block Of Christmas Tree Point Rd;San Francisco;CA;1;COMMON LOCATION
277;160920310;FIGHT NO WEAPON DV;2016-04-01;2016-04-01 03:30:00;ND;Marin St/3Rd St;San Francisco;CA;1;INTERSECTION
278;160920311;415;2016-04-01;2016-04-01 03:30:00;GOA;800 Block Of Ofarrell St;San Francisco;CA;1;PREMISE ADDRESS
279;160920312;NOISE NUISANCE;2016-04-01;2016-04-01 03:32:00;GOA;Funston Av/Lake St;San Francisco;CA;1;INTERSECTION
280;160920313;SILENT ALARM;2016-04-01;2016-04-01 03:32:00;HAN;1000 Block Of The Embarcadero Nor;San Francisco;CA;1;COMMON LOCATION
281;160920314;FIGHT NO WEAPON;2016-04-01;2016-04-01 03:32:00;UTL;900 Block Of Duncan St;San Francisco;CA;1;PREMISE ADDRESS
282;160920315;SUSPICIOUS PERSON;2016-04-01;2016-04-01 03:23:00;NOM;1000 Block Of Golden Gate Av;San Francisco;CA;1;PREMISE ADDRESS
283;160920318;POSS;2016-04-01;2016-04-01 03:35:00;UTL;Golden Gate Av/Webster St;San Francisco;CA;1;INTERSECTION
284;160920319;TRESPASSER;2016-04-01;2016-04-01 03:36:00;HAN;200 Block Of Bush St;San Francisco;CA;1;PREMISE ADDRESS
285;160920320;FIGHT NO WEAPON;2016-04-01;2016-04-01 03:38:00;HAN;900 Block Of La Playa;San Francisco;CA;1;PREMISE ADDRESS
286;160920321;CONSTRUCTION;2016-04-01;2016-04-01 03:37:00;ADV;3200 Block Of 16Th St;San Francisco;CA;1;PREMISE ADDRESS
287;160920322;AUDIBLE ALARM;2016-04-01;2016-04-01 03:38:00;ND;100 Block Of Maiden Ln;San Francisco;CA;1;PREMISE ADDRESS
288;160920323;DRUGS;2016-04-01;2016-04-01 03:38:00;ADV;500 Block Of Brannan St;San Francisco;CA;1;PREMISE ADDRESS
289;160920325;CAMPERS;2016-04-01;2016-04-01 03:36:00;GOA;100 Block Of Maiden Ln;San Francisco;CA;1;PREMISE ADDRESS
290;160920327;COMPLAINT UNKN;2016-04-01;2016-04-01 03:42:00;HAN;1100 Block Of Van Ness Av;San Francisco;CA;1;PREMISE ADDRESS
291;160920328;POSS/601;2016-04-01;2016-04-01 03:43:00;GOA;500 Block Of Post St;San Francisco;CA;1;PREMISE ADDRESS
292;160920329;PASSING CALL;2016-04-01;2016-04-01 03:44:00;GOA;2300 Blk Polk St;San Francisco;CA;1;GEO-OVERRIDE
293;160920330;ASSAULT / BATTERY DV;2016-04-01;2016-04-01 03:42:00;REP;800 Block Of Ofarrell St;San Francisco;CA;1;PREMISE ADDRESS
294;160920334;TRAF VIOLATION TOW;2016-04-01;2016-04-01 03:48:00;CIT;800 Block Of Bryant St;San Francisco;CA;1;PREMISE ADDRESS
295;160920336;X;2016-04-01;2016-04-01 03:44:00;ND;200 Block Of 2Nd Av;San Francisco;CA;1;PREMISE ADDRESS
296;160920337;RETURN;2016-04-01;2016-04-01 03:49:00;HAN;100 Block Of Dore St;San Francisco;CA;1;PREMISE ADDRESS
297;160920340;HOMELESS COMPLAINT;2016-04-01;2016-04-01 03:54:00;GOA;100 Block Of Beale St;San Francisco;CA;1;PREMISE ADDRESS
298;160920341;CAMPERS;2016-04-01;2016-04-01 03:52:00;REP;16Th St/Pond St;San Francisco;CA;1;INTERSECTION
299;160920343;RTL;2016-04-01;2016-04-01 03:55:00;HAN;500 Block Of Brannan St;San Francisco;CA;1;PREMISE ADDRESS
300;160920344;VERBAL;2016-04-01;2016-04-01 03:54:00;ND;4700 Block Of Geary Bl;San Francisco;CA;1;PREMISE ADDRESS
301;160920345;TRAFFIC STOP;2016-04-01;2016-04-01 03:57:00;CIT;Leavenworth St/Eddy St;San Francisco;CA;1;INTERSECTION
302;160920349;AUDIBLE ALARM;2016-04-01;2016-04-01 04:01:00;CAN;1500 Block Of Broadway;San Francisco;CA;1;PREMISE ADDRESS
303;160920351;FIGHT NO WEAPON;2016-04-01;2016-04-01 04:08:00;HAN;2900 Block Of Kirkham St;San Francisco;CA;1;PREMISE ADDRESS
304;160920352;518;2016-04-01;2016-04-01 04:02:00;NOM;600 Block Of 8Th Av;San Francisco;CA;1;PREMISE ADDRESS
305;160920354;POSS;2016-04-01;2016-04-01 04:09:00;GOA;2200 Block Of Bayshore Bl;San Francisco;CA;1;PREMISE ADDRESS
306;160920356;NOISE NUISANCE;2016-04-01;2016-04-01 04:10:00;GOA;Dearborn St/18Th St;San Francisco;CA;1;INTERSECTION
307;160920357;MEET W/OFFICER;2016-04-01;2016-04-01 04:13:00;HAN;1900 Block Of Waller St;San Francisco;CA;1;COMMON LOCATION
308;160920358;SILENT ALARM;2016-04-01;2016-04-01 04:12:00;GOA;400 Block Of South Van Ness Av;San Francisco;CA;1;PREMISE ADDRESS
309;160920359;POSS;2016-04-01;2016-04-01 04:16:00;ND;The Embarcadero Sou/Bryant St;San Francisco;CA;1;INTERSECTION
310;160920360;FIGHT NO WEAPON;2016-04-01;2016-04-01 04:16:00;HAN;200 Block Of Dakota St;San Francisco;CA;1;PREMISE ADDRESS
311;160920362;NOISE NUISANCE;2016-04-01;2016-04-01 04:21:00;HAN;0 Block Of Clarence Pl;San Francisco;CA;1;PREMISE ADDRESS
312;160920363;COMPLAINT UNKN;2016-04-01;2016-04-01 04:20:00;UTL;1000 Block Of Golden Gate Av;San Francisco;CA;1;PREMISE ADDRESS
313;160920364;488;2016-04-01;2016-04-01 04:19:00;CAN;2000 Block Of Market St;San Francisco;CA;1;PREMISE ADDRESS
314;160920365;AUDIBLE ALARM;2016-04-01;2016-04-01 04:24:00;CAN;1800 Block Of Egbert Av;San Francisco;CA;1;PREMISE ADDRESS
315;160920366;HR VEH ACCIDENT;2016-04-01;2016-04-01 04:26:00;ND;3300 Block Of Pierce St;San Francisco;CA;1;PREMISE ADDRESS
316;160920367;SUSPICIOUS PERSON;2016-04-01;2016-04-01 04:32:00;CIT;1800 Block Of Oak St;San Francisco;CA;1;COMMON LOCATION
317;160920368;SUSPICIOUS PERSON;2016-04-01;2016-04-01 04:30:00;GOA;1000 Block Of Golden Gate Av;San Francisco;CA;1;PREMISE ADDRESS
318;160920369;AWOL;2016-04-01;2016-04-01 04:31:00;REP;2200 Block Of Cayuga Av;San Francisco;CA;1;PREMISE ADDRESS
319;160920370;FAMILY;2016-04-01;2016-04-01 04:26:00;CAN;2400 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
320;160920371;STRONGARM ROBBERY;2016-04-01;2016-04-01 04:35:00;REP;15Th St/Folsom St;San Francisco;CA;1;INTERSECTION
321;160920373;PASSING CALL;2016-04-01;2016-04-01 04:41:00;HAN;Armstrong Av/Keith St;San Francisco;CA;1;INTERSECTION
322;160920374;TRAFFIC STOP;2016-04-01;2016-04-01 04:41:00;ADV;Laguna St/Geary Bl;San Francisco;CA;1;INTERSECTION
323;160920377;STOLEN VEHICLE;2016-04-01;2016-04-01 04:43:00;INC;23Rd St/Vermont St;San Francisco;CA;1;INTERSECTION
324;160920378;FIGHT NO WEAPON DV;2016-04-01;2016-04-01 04:42:00;HAN;100 Block Of Central Av;San Francisco;CA;1;PREMISE ADDRESS
325;160920379;PASSING CALL;2016-04-01;2016-04-01 04:45:00;HAN;Polk St/Green St;San Francisco;CA;1;INTERSECTION
326;160920380;PASSING CALL;2016-04-01;2016-04-01 04:45:00;HAN;700 Blk Kirkwood Av;San Francisco;CA;1;GEO-OVERRIDE
327;160920383;SUSPICIOUS VEHICLE;2016-04-01;2016-04-01 04:46:00;HAN;Van Ness Av/Jackson St;San Francisco;CA;1;INTERSECTION
328;160920387;STRONGARM ROBBERY;2016-04-01;2016-04-01 04:43:00;REP;19Th St/Dolores St;San Francisco;CA;1;INTERSECTION
329;160920389;TRAFFIC STOP;2016-04-01;2016-04-01 04:50:00;HAN;Leavenworth St/Mcallister St;San Francisco;CA;1;INTERSECTION
330;160920391;AUDIBLE ALARM;2016-04-01;2016-04-01 04:50:00;HAN;3500 Block Of 3Rd St;San Francisco;CA;1;PREMISE ADDRESS
331;160920393;PERSON BREAKING IN;2016-04-01;2016-04-01 04:53:00;UTL;0 Block Of Lucerne St;San Francisco;CA;1;PREMISE ADDRESS
332;160920394;TRAFFIC STOP;2016-04-01;2016-04-01 04:53:00;CIT;Lombard St/Franklin St;San Francisco;CA;1;INTERSECTION
333;160920396;HOMELESS COMPLAINT;2016-04-01;2016-04-01 04:58:00;HAN;100 Block Of Music Concourse Dr;San Francisco;CA;1;COMMON LOCATION
334;160920400;WELL BEING CHECK;2016-04-01;2016-04-01 05:00:00;PAS;2000 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
335;160920402;915;2016-04-01;2016-04-01 05:03:00;GOA;400 Block Of Golden Gate Av;San Francisco;CA;1;PREMISE ADDRESS
336;160920405;NOISE NUISANCE;2016-04-01;2016-04-01 05:04:00;HAN;1100 Block Of Larkin St;San Francisco;CA;1;PREMISE ADDRESS
337;160920407;PASSING CALL;2016-04-01;2016-04-01 05:06:00;NOT RECORDED;1200 Block Of Market St;San Francisco;CA;1;PREMISE ADDRESS
338;160920408;SILENT ALARM;2016-04-01;2016-04-01 05:07:00;PAS;1500 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
339;160920409;PETTY THEFT;2016-04-01;2016-04-01 05:09:00;ND;32Nd Av/Clement St;San Francisco;CA;1;INTERSECTION
340;160920411;AGGRESSIVE;2016-04-01;2016-04-01 05:09:00;ADV;Fillmore St/Ofarrell St;San Francisco;CA;1;INTERSECTION
341;160920412;MALE;2016-04-01;2016-04-01 05:11:00;CAN;200 Block Of Golden Gate Av;San Francisco;CA;1;PREMISE ADDRESS
342;160920413;AUDIBLE ALARM;2016-04-01;2016-04-01 05:13:00;PAS;900 Block Of Kearny St;San Francisco;CA;1;PREMISE ADDRESS
343;160920415;HOMELESS COMPLAINT;2016-04-01;2016-04-01 05:17:00;CIT;200 Block Of Golden Gate Av;San Francisco;CA;1;PREMISE ADDRESS
344;160920418;HOMELESS COMPLAINT;2016-04-01;2016-04-01 05:17:00;HAN;Harrison St/8Th St;San Francisco;CA;1;INTERSECTION
345;160920420;WELL BEING CHECK;2016-04-01;2016-04-01 05:16:00;UTL;Ofarrell St/Hyde St;San Francisco;CA;1;INTERSECTION
346;160920422;NOISE NUISANCE;2016-04-01;2016-04-01 05:17:00;HAN;1800 Block Of Turk St;San Francisco;CA;1;PREMISE ADDRESS
347;160920423;TRAFFIC STOP;2016-04-01;2016-04-01 05:20:00;ND;Geary Bl/Buchanan St;San Francisco;CA;1;INTERSECTION
348;160920424;SUSPICIOUS PERSON;2016-04-01;2016-04-01 05:17:00;ADV;0 Block Of Lucerne St;San Francisco;CA;1;PREMISE ADDRESS
349;160920425;WELL BEING CHECK;2016-04-01;2016-04-01 05:21:00;HAN;Judah St/La Playa;San Francisco;CA;1;INTERSECTION
350;160920427;WANTED VEHICLE / SUB;2016-04-01;2016-04-01 05:21:00;HAN;Van Ness Av/Eddy St;San Francisco;CA;1;INTERSECTION
351;160920428;AUDIBLE ALARM;2016-04-01;2016-04-01 05:25:00;PAS;1000 Block Of Grant Av;San Francisco;CA;1;PREMISE ADDRESS
352;160920429;WELL BEING CHECK;2016-04-01;2016-04-01 05:23:00;UTL;1000 Block Of Golden Gate Av;San Francisco;CA;1;PREMISE ADDRESS
353;160920430;909;2016-04-01;2016-04-01 05:23:00;HAN;900 Block Of Ellsworth St;San Francisco;CA;1;PREMISE ADDRESS
354;160920431;PASSING CALL;2016-04-01;2016-04-01 05:27:00;HAN;0 Block Of United Nations Pz;San Francisco;CA;1;COMMON LOCATION
355;160920432;ENCAMPMENT;2016-04-01;2016-04-01 05:26:00;ADV;Hampshire St/17Th St;San Francisco;CA;1;INTERSECTION
356;160920438;SILENT ALARM;2016-04-01;2016-04-01 05:33:00;PAS;300 Block Of Powell St;San Francisco;CA;1;PREMISE ADDRESS
357;160920439;919;2016-04-01;2016-04-01 05:34:00;ADV;Berry St/7Th St;San Francisco;CA;1;INTERSECTION
358;160920441;VEH'S;2016-04-01;2016-04-01 05:38:00;HAN;300 Block Of Clementina St;San Francisco;CA;1;PREMISE ADDRESS
359;160920442;WELL BEING CHECK;2016-04-01;2016-04-01 05:40:00;GOA;900 Block Of Market St;San Francisco;CA;1;PREMISE ADDRESS
360;160920443;HOMELESS COMPLAINT;2016-04-01;2016-04-01 05:41:00;ADM;300 Block Of Valencia St;San Francisco;CA;1;PREMISE ADDRESS
361;160920448;PASSING CALL;2016-04-01;2016-04-01 05:45:00;NOT RECORDED;1200 Block Of Market St;San Francisco;CA;1;PREMISE ADDRESS
362;160920450;HOMELESS COMPLAINT;2016-04-01;2016-04-01 05:45:00;GOA;2400 Block Of Market St;San Francisco;CA;1;COMMON LOCATION
363;160920451;HOMELESS COMPLAINT;2016-04-01;2016-04-01 05:47:00;CIT;1300 Block Of Market St;San Francisco;CA;1;PREMISE ADDRESS
364;160920459;PASSING CALL;2016-04-01;2016-04-01 05:50:00;ADV;Block Of Haight St;San Francisco;CA;1;PREMISE ADDRESS
365;160920463;WELL BEING CHECK;2016-04-01;2016-04-01 05:49:00;ND;Ada Ct/Ofarrell St;San Francisco;CA;1;INTERSECTION
366;160920465;TRESPASSER;2016-04-01;2016-04-01 05:52:00;HAN;1500 Block Of Fillmore St;San Francisco;CA;1;PREMISE ADDRESS
367;160920470;WELL BEING CHECK;2016-04-01;2016-04-01 05:53:00;HAN;1000 Block Of Golden Gate Av;San Francisco;CA;1;PREMISE ADDRESS
368;160920471;WELL BEING CHECK;2016-04-01;2016-04-01 05:51:00;ND;Mission St/11Th St;San Francisco;CA;1;INTERSECTION
369;160920474;COMPLAINT UNKN;2016-04-01;2016-04-01 06:02:00;PAS;400 Block Of Mason St;San Francisco;CA;1;PREMISE ADDRESS
370;160920475;HOMELESS COMPLAINT;2016-04-01;2016-04-01 06:05:00;HAN;100 Block Of Hyde St;San Francisco;CA;1;PREMISE ADDRESS
371;160920478;SUSPICIOUS PERSON;2016-04-01;2016-04-01 06:07:00;GOA;400 Block Of Dolores St;San Francisco;CA;1;PREMISE ADDRESS
372;160920480;HOMELESS COMPLAINT;2016-04-01;2016-04-01 06:11:00;GOA;3400 Block Of Mission St;San Francisco;CA;1;PREMISE ADDRESS
373;160920481;PETTY THEFT;2016-04-01;2016-04-01 06:11:00;GOA;Central Av/Oak St;San Francisco;CA;1;INTERSECTION
374;160920482;RZ;2016-04-01;2016-04-01 06:13:00;CIT;400 Block Of Bridgeview Dr;San Francisco;CA;1;PREMISE ADDRESS
